,PB_price,tegang_zonghe_zhishu,haiyun_BDI,meiyuan_zhishu,psjgzs,pugang_zhishu,tkszs,WTI,CRU,fgzs,tkszs_l1,tkszs_l5,tkszs_l10,tkszs_l20,tkszs_l30,tkszs_l40,tkszs_l50,tkszs_l60,PB_price_f1,PB_price_f10,PB_price_f20,PB_price_f30,PB_price_f40,PB_price_f50,PB_price_f60,tegang_zonghe_zhishu_f1,tegang_zonghe_zhishu_f10,tegang_zonghe_zhishu_f20,tegang_zonghe_zhishu_f30,tegang_zonghe_zhishu_f40,tegang_zonghe_zhishu_f50,tegang_zonghe_zhishu_f60,haiyun_BDI_f1,haiyun_BDI_f10,haiyun_BDI_f20,haiyun_BDI_f30,haiyun_BDI_f40,haiyun_BDI_f50,haiyun_BDI_f60,meiyuan_zhishu_f1,meiyuan_zhishu_f10,meiyuan_zhishu_f20,meiyuan_zhishu_f30,meiyuan_zhishu_f40,meiyuan_zhishu_f50,meiyuan_zhishu_f60,psjgzs_f1,psjgzs_f10,psjgzs_f20,psjgzs_f30,psjgzs_f40,psjgzs_f50,psjgzs_f60,pugang_zhishu_f1,pugang_zhishu_f10,pugang_zhishu_f20,pugang_zhishu_f30,pugang_zhishu_f40,pugang_zhishu_f50,pugang_zhishu_f60,tkszs_f1,tkszs_f10,tkszs_f20,tkszs_f30,tkszs_f40,tkszs_f50,tkszs_f60,WTI_f1,WTI_f10,WTI_f20,WTI_f30,WTI_f40,WTI_f50,WTI_f60,CRU_f1,CRU_f10,CRU_f20,CRU_f30,CRU_f40,CRU_f50,CRU_f60,fgzs_f1,fgzs_f10,fgzs_f20,fgzs_f30,fgzs_f40,fgzs_f50,fgzs_f60
meiyuan_zhishu_f30,-0.8796812223884137,-0.9442899196239972,-0.6921558174135966,0.9731271693711042,-0.8913839032734087,-0.9528966627878295,-0.8831760278066364,-0.9501340736795263,-0.9073466389597892,-0.949046695405603,-0.8822120185346548,-0.8783635198058014,-0.8730714598381243,-0.8610683034014325,-0.8474858776851361,-0.8356993469670947,-0.8253234922527958,-0.813898963353769,-0.8803928680369878,-0.8850146171894447,-0.8886892645543985,-0.8897209139745187,-0.8894253949768899,-0.8874952142376812,-0.887678581365035,-0.9439413634470797,-0.9407071271984426,-0.9376828799208242,-0.9344643848734063,-0.9298749019816815,-0.92557542070881,-0.9221135863329764,-0.6928821267965689,-0.6981186486252944,-0.7030143131401864,-0.7010429961604315,-0.6972268963369577,-0.6943478683664258,-0.689892953975501,0.97382368030467,0.9798894684295661,0.9895126466095534,1.0,0.9895170904070001,0.9798603322789682,0.9728299335470678,-0.8924755459936996,-0.9012816573642456,-0.9083066167526417,-0.9138720808286326,-0.9187081570852536,-0.9202131202727902,-0.9234088236404833,-0.9531438609202332,-0.9533875869738249,-0.9540413171392784,-0.9529147866994692,-0.950562044211878,-0.9472172772342056,-0.9447434532480385,-0.8841216362555846,-0.8906857047128706,-0.8974838278680386,-0.9028094253889339,-0.9069875437430477,-0.9099614905471316,-0.9146461002140545,-0.9508175855718042,-0.9564338588087353,-0.9615488019169308,-0.9653888592544545,-0.9678835268273895,-0.9677565624246206,-0.9652940437826556,-0.9069349040909895,-0.9025690194539457,-0.8972809555658582,-0.8930665036655197,-0.889221641829953,-0.8851119466978473,-0.8820276420144723,-0.948927907548199,-0.9478130665014234,-0.9456249452890269,-0.942968634349582,-0.9397686235678412,-0.9364928752703031,-0.9328048540164594
meiyuan_zhishu_f40,-0.8708625732372793,-0.9463528825836577,-0.6868226972573613,0.9654854757210795,-0.877464628204036,-0.948960371370624,-0.8697099441798809,-0.9426407622371081,-0.9094912198605797,-0.9486435946208226,-0.8686113182276906,-0.8639017929588905,-0.8580777228268732,-0.8464492671557051,-0.8349822069831697,-0.8227101467569307,-0.8101971113326597,-0.7979969633051809,-0.8716873858491208,-0.8788757585428654,-0.8848254042786089,-0.8872614180838363,-0.8890042736451974,-0.8887548524229318,-0.8870501749814886,-0.9460917231226735,-0.943650017448089,-0.9401979845265059,-0.9381280264179708,-0.9354675487144213,-0.9312470835523805,-0.9272586923974251,-0.6871356242613582,-0.6888302158384922,-0.6936049122129145,-0.6965649718501037,-0.6940882245481241,-0.6910969278620891,-0.6889118444361199,0.9663230013586181,0.9734348929130897,0.9798621670259203,0.9895170904070001,1.0,0.9895261106575711,0.9799950879600765,-0.8787175780103285,-0.8887713177899568,-0.8988276343049411,-0.9053449266665973,-0.9124252765495054,-0.9173705974756818,-0.9193024609482887,-0.9493432711773735,-0.9525008332230807,-0.9533209162498752,-0.9529774859854481,-0.9525925275685161,-0.9506021646355951,-0.9476295503959832,-0.8707788438662228,-0.8801460405080528,-0.888582927635814,-0.8944363458544621,-0.9010957232123692,-0.9054099202967557,-0.9089601240660325,-0.9432768568557238,-0.9488073083686709,-0.9556376223651646,-0.9613474104636116,-0.9657884909528395,-0.9691280214298322,-0.9687609151301316,-0.9093367064466922,-0.9068713646493699,-0.902197849591066,-0.8979351044741425,-0.8946307659960416,-0.8914153420717777,-0.8876216440392949,-0.9485599493578112,-0.9477313620155685,-0.9467644343260131,-0.94541922471868,-0.9434488168684485,-0.9407126158463498,-0.9377167898150482
meiyuan_zhishu_f50,-0.8602537546564802,-0.9476265398146877,-0.6794750783395427,0.9559624356666586,-0.861787500207758,-0.9434961963553338,-0.8541516145323399,-0.9337875670842597,-0.9096908575779239,-0.9472584758884822,-0.8529786171172916,-0.8482684967600475,-0.8427919972515825,-0.8329720532993473,-0.82110335355642,-0.8069447239829206,-0.7936671835400814,-0.7835608549790721,-0.8611187893120198,-0.8694103692164407,-0.8780652428144476,-0.8829923762448351,-0.886341637393869,-0.8883083502080587,-0.8883369768261056,-0.9474822773441861,-0.9455583161503627,-0.9429596411502476,-0.9408378348859956,-0.939473889886126,-0.9372998164659782,-0.9334987335161147,-0.6801684706569074,-0.6837834395458064,-0.6847644426007458,-0.6878203160295656,-0.6904499345239872,-0.6888171132077049,-0.6864787422069717,0.957033407215599,0.9656500247187394,0.973256812591319,0.9798603322789682,0.9895261106575711,1.0,0.9900219958067838,-0.8631420244291562,-0.8742342787555407,-0.885791792284194,-0.8953130431167075,-0.9035023434128076,-0.9108968656005814,-0.9162959297471509,-0.9439985616375323,-0.9479148179823841,-0.9517998559779547,-0.9520050858234282,-0.9525992646927974,-0.9527433277247913,-0.9512229582351075,-0.8553385237068605,-0.8660055077894184,-0.8773051430334017,-0.8850472285615524,-0.8923571719289536,-0.8992978062464886,-0.904287695892711,-0.9345739349733668,-0.9410589175323644,-0.9478242176239543,-0.9553942635665335,-0.9618609800191906,-0.9672730200448117,-0.9703752812223,-0.9096796761602124,-0.9088917508145451,-0.9064243754844631,-0.9031886180821243,-0.9000669206025631,-0.8975987365981937,-0.8948793871866525,-0.9472732554049003,-0.9471267916123562,-0.9465139534487336,-0.9466141384824336,-0.9460703202114217,-0.9447366929016345,-0.9424205835969507
meiyuan_zhishu_f60,-0.850109204937905,-0.9476705206585591,-0.6690163825306696,0.9450175131886198,-0.8461534045953422,-0.9387618229059354,-0.8379314248683225,-0.9227832258809944,-0.9088410166094228,-0.9441539600538209,-0.8368803179384618,-0.8327490884509039,-0.8283842774576621,-0.8191794718504728,-0.8057091169584003,-0.7898902998920636,-0.7779010247877347,-0.7699097807037644,-0.8508804384509254,-0.8587688499375764,-0.8689026116488073,-0.874968354483589,-0.880801154602301,-0.8839327782496388,-0.8861440918308252,-0.9474925445326523,-0.945909527112846,-0.9437545872084068,-0.9412681175552314,-0.9396646417514782,-0.9385761287637684,-0.936789437881635,-0.6698138679851924,-0.6747304026893606,-0.6780735499033135,-0.6771277131834168,-0.6796271693682622,-0.6827328474146943,-0.681692302071203,0.9462235839042854,0.9570806466087435,0.9657364427989377,0.9728299335470678,0.9799950879600765,0.9900219958067838,1.0,-0.8472104713523341,-0.8580408531623231,-0.8708450154766644,-0.8810602408823758,-0.8923219121530216,-0.9003608828279145,-0.9081035441788301,-0.9392175543887282,-0.9430536831598827,-0.9481055343935766,-0.9490966169141972,-0.9499007364819473,-0.9506527975133652,-0.9512845676542884,-0.8390578742806774,-0.8497716635524482,-0.8629528376129616,-0.8722342946324908,-0.8813685323789159,-0.888673549113984,-0.8962559370131705,-0.923520414260224,-0.9310913154862189,-0.9387671389110505,-0.9455224204131775,-0.9535967281665952,-0.9606113664555685,-0.9660073259156432,-0.9087321716107839,-0.9082949793515177,-0.9071379293207675,-0.9046649939082839,-0.9021173313924967,-0.8995758430120729,-0.8974891806835764,-0.9441409489663948,-0.9441168384556579,-0.9442572815711668,-0.9444211403859943,-0.9449552764457427,-0.9449354114949323,-0.9440876408117167
psjgzs_f1,0.9801309656088399,0.8959414332947782,0.8277862923802273,-0.9220206463028024,0.9995766391056945,0.9351115149063619,0.9968478009418793,0.8960255377280794,0.8764956128208915,0.9341975818232581,0.9971722936411017,0.9965859748026945,0.9943291520183607,0.9884616932106294,0.9809880252243823,0.9736113749279742,0.9661407289299192,0.9570224957971927,0.9795061717914234,0.9724148084286569,0.963642624089126,0.9565712463345644,0.9498893910446066,0.944052889123103,0.9383642646217049,0.8950877224476805,0.8879888446501777,0.8806411553544543,0.87486884435581,0.8688407601323537,0.8625993254373385,0.8553484872543328,0.8275086521807596,0.8215785986809456,0.8148125085929854,0.8045844919932661,0.788838595936442,0.7723958005806467,0.7523365537885481,-0.9212382927351135,-0.9127640874608401,-0.9038027069516825,-0.8924755459936996,-0.8787175780103285,-0.8631420244291562,-0.8472104713523341,1.0,0.9942958668628271,0.9872963195060267,0.9807783244912928,0.9745034632500293,0.969982523022716,0.9645897002007225,0.9345930927843017,0.9292479994288797,0.9231884678598352,0.9178073292976684,0.9121369118612708,0.9071119793048394,0.9011089200293602,0.9962384030446184,0.9912523498421452,0.9849111225408137,0.9805682684909087,0.9771447636870143,0.9743675843268744,0.9717079343840495,0.8956400850715648,0.8903330281085161,0.88314880267772,0.8767691686395603,0.8715919331992666,0.8667208503901281,0.861384144350511,0.8756301296974651,0.8670138308046959,0.8569018171393907,0.8487085597810153,0.8410168941471164,0.8324690713630485,0.8229364844169429,0.9335508300664165,0.9280378612325244,0.9212632932953106,0.9146813992999061,0.9087608996819851,0.9030594688593792,0.8962421263757954
psjgzs_f10,0.9791731706720571,0.9025436346470851,0.8290426628763194,-0.9252519062049452,0.9937336434634996,0.9364335484823669,0.994889375712481,0.9016431647723213,0.8817163949366166,0.9397278564268932,0.9944646833390742,0.9926247787300151,0.9894790075266783,0.9826473106732849,0.9758184185400011,0.9679739824950401,0.9588843203671813,0.9505351325064566,0.979517914054527,0.9798215752588482,0.9720230623585271,0.9633560542016741,0.9557233566625731,0.9496383641164512,0.9434443736443491,0.9019551407491078,0.8957489391585199,0.8881893794777699,0.8822235707135859,0.8762678985980715,0.8706190870870321,0.8637867986059523,0.8287563727826632,0.8212686864382627,0.8130509165139675,0.8028796387287945,0.7919827655020188,0.7781985931596352,0.7629219188040629,-0.9247974640556834,-0.9182343539177042,-0.9098898789354581,-0.9012816573642456,-0.8887713177899568,-0.8742342787555407,-0.8580408531623231,0.9942958668628271,1.0,0.9939574398938709,0.9869981774402642,0.9803546677309516,0.9746803283133438,0.970041034033628,0.9364638640710382,0.9353069252855035,0.9295916660409109,0.923938981559199,0.9185643872561914,0.9135405920634044,0.9079924497448459,0.9953489454090764,0.9963186981018458,0.9909953792888397,0.9850428287153907,0.9808227178640674,0.9779155483529786,0.9748609065119748,0.9012368030394045,0.8971827835773969,0.8910131372142713,0.8846605285472944,0.8786643901613297,0.8741242270181505,0.8690579358951573,0.881285833168856,0.8756950301284347,0.8665000673172834,0.8582662500625224,0.8504178119383857,0.8425393520395519,0.8332793979568572,0.9393800311937914,0.9351796971189905,0.9289790872326852,0.9221294041397621,0.915908713095486,0.9098858673187014,0.9033043145530045
psjgzs_f20,0.9742376744419793,0.9091204621185833,0.8339194673061139,-0.9250901971509575,0.986416285251134,0.9365479332372062,0.9897364574672205,0.9071890382114904,0.8853118580298185,0.9438232852936325,0.9890437236772516,0.9861710281211359,0.9832031746496831,0.9771959231188123,0.9696499458077158,0.9600477537791465,0.9517551529804693,0.9456090739657594,0.9749575303518087,0.9796487414566675,0.9801281570048378,0.9727210483092447,0.9634257716602451,0.9562864501001158,0.9500005889036927,0.908582079113187,0.903409714258477,0.8970276128045953,0.8908516436439636,0.8847733399782488,0.879193328901578,0.8731139152803289,0.8335768143420849,0.823318481024982,0.8131353736059556,0.8014707542434014,0.7908875195018046,0.7822324039589806,0.7699554967918314,-0.9248088507432097,-0.9221614991296045,-0.9162786285570542,-0.9083066167526417,-0.8988276343049411,-0.885791792284194,-0.8708450154766644,0.9872963195060267,0.9939574398938709,1.0,0.9944893742944122,0.9873968844370903,0.9812049482815309,0.9756198389018346,0.936755186258716,0.9373952860366093,0.9362391372572362,0.9312358234157364,0.92565977750769,0.9208697161421237,0.9154648856999635,0.9903897643289696,0.995101609937965,0.9966263304412573,0.9917395159941705,0.9859271979387659,0.9820961108361023,0.9790849332573891,0.9069234203102767,0.9034954964646567,0.8989038373591389,0.893633017881697,0.887586364213104,0.8822249020123443,0.8775387198247852,0.8850519913125482,0.8819644193453914,0.8764998147044496,0.8692699278260468,0.8614398142303039,0.8534795200404298,0.8450466979565703,0.9436675826285303,0.9416180400708198,0.9371265834608236,0.9308800630390812,0.9244714292649122,0.9181384234253059,0.9112495384505108
psjgzs_f30,0.9681694266335672,0.9139676612387272,0.8325098735589122,-0.9258350376869828,0.9801120698268045,0.9361888619325802,0.9837006352599839,0.9114824623486478,0.8867824795294112,0.9453316579603399,0.9831128743104252,0.9808171097475051,0.9778858782571134,0.9717246838132481,0.9629129497019427,0.9536931737266918,0.9469243876372206,0.9417904850632142,0.9688525426320095,0.9751955700885169,0.9806090155726873,0.9800778273320364,0.9719218393399713,0.9629208373432218,0.9554233865462748,0.9134815927693014,0.909029309771949,0.9034968877966391,0.8977933993440066,0.8913540178114614,0.885514091979375,0.8794046398858596,0.832718181370075,0.8270516978073585,0.8140903440522602,0.8001705129500755,0.787990799682991,0.7794149508973551,0.772264331423795,-0.9254590572193018,-0.9222616697988159,-0.919850857011398,-0.9138720808286326,-0.9053449266665973,-0.8953130431167075,-0.8810602408823758,0.9807783244912928,0.9869981774402642,0.9944893742944122,1.0,0.99417271725767,0.9873649978457573,0.981035563981449,0.9362884837527261,0.9377418379344584,0.9388092176526293,0.9366917274610619,0.9314980034461566,0.9263514318221716,0.9211017311198973,0.984291847590583,0.9901434860473513,0.9957417996612101,0.996691634179997,0.9917391223728276,0.9862078278385173,0.9821640958163056,0.9111501938120157,0.9081286277613305,0.9040143739507849,0.8998352905877685,0.89473138636069,0.8890340274004416,0.8835881625630941,0.8866049791301854,0.8847363703759934,0.8814472789507208,0.8770904200589525,0.8699478706933683,0.861820852388444,0.8531784019836134,0.9452477936531145,0.9445613455265548,0.9422988903412272,0.9375411465151617,0.9314022753995096,0.9248039571948826,0.9175765370008399
psjgzs_f40,0.9624916786530939,0.9191955059641215,0.8281445653508419,-0.9285858541882726,0.9739150682709076,0.9373623109549378,0.9777061044894921,0.9154484972363712,0.8885081936050016,0.9468909221651312,0.9770869875524939,0.9746377979483049,0.971770225962664,0.9646456237368448,0.9560867571058748,0.9478481444949257,0.9417647209678671,0.9367264141496654,0.9631454637400806,0.9693982051272722,0.9766841833154443,0.9808016238759816,0.9799833553090448,0.9719796881736797,0.9628164181692849,0.9187189774490652,0.9142173973525334,0.909343564186969,0.9043206243514038,0.898502748148232,0.8922595251293977,0.8861033966131178,0.8286842639685883,0.8277835369671381,0.8201092053766279,0.8039956139122307,0.7893585395664039,0.7787354575312915,0.7713857962520111,-0.9282814537838203,-0.9248636855320678,-0.9213427341403109,-0.9187081570852536,-0.9124252765495054,-0.9035023434128076,-0.8923219121530216,0.9745034632500293,0.9803546677309516,0.9873968844370903,0.99417271725767,1.0,0.9943204003372984,0.9875876142176122,0.9374424010776177,0.9378603570093895,0.9397057333679414,0.9393453563807892,0.9371717230812939,0.932273451459585,0.926919761497503,0.9783272239238315,0.9836343561121933,0.990615623801306,0.9953716931792174,0.996743508003111,0.991982944087001,0.9865566025964057,0.9151604779472262,0.9122916916866842,0.9087105417641285,0.9048225819685269,0.900759241586146,0.8959989928430552,0.8902481073074507,0.8883415386560657,0.8867831920178848,0.8846484196371344,0.8821517253237601,0.8780160097536112,0.8707622960691914,0.8621728564835611,0.9467597762561459,0.9459320043878182,0.9451757573957197,0.9429104022587145,0.9383390864929534,0.9321539437062825,0.9249767559357808
psjgzs_f50,0.9579732365425984,0.9238813847892431,0.8184259641456496,-0.9312244022578314,0.9693414146986333,0.9398724627049714,0.9719570474498483,0.9183442007287157,0.8911513634717053,0.9489678172775915,0.9713428960453002,0.9686078432307272,0.9651655689654195,0.9587900027659761,0.9511868387384611,0.9431794783604176,0.9368995495533732,0.9313980248346961,0.9585456561446969,0.9643896076417326,0.9716399342526718,0.9769969718452051,0.9807467484500729,0.979835535433217,0.971633785590991,0.923432093000195,0.9193017466543871,0.9143228668245741,0.9093990854622874,0.9041873306822003,0.8984513473936651,0.8918380850106186,0.8194588325386689,0.8231089043123722,0.8207377780220997,0.8097480421010678,0.7928594438318542,0.7795215561661403,0.7700170846309999,-0.930901735626754,-0.9281770513644252,-0.9242841024411029,-0.9202131202727902,-0.9173705974756818,-0.9108968656005814,-0.9003608828279145,0.969982523022716,0.9746803283133438,0.9812049482815309,0.9873649978457573,0.9943204003372984,1.0,0.9943209892853824,0.9398613396402766,0.9396569450855997,0.9404943089328421,0.9400140259744447,0.9394084921553971,0.9373367503422113,0.932190988277921,0.9725393637844496,0.97813096070446,0.9847537315808774,0.990311365919675,0.9953976030895305,0.9967506351174604,0.992031176178305,0.9182886466395456,0.9159937342784028,0.9125146013943167,0.9089079909046809,0.9050058047555504,0.9011151931339201,0.8962543322322832,0.8908630234817495,0.8884444142266592,0.8864461125029365,0.8844410611878035,0.8819499157045881,0.8776017280984936,0.8698223937318017,0.9487386159489459,0.9471701116163737,0.9461868197860877,0.9452710640097823,0.943062383894963,0.9383387890928917,0.9315960094721989
psjgzs_f60,0.9532788209927152,0.9282207091743319,0.8037365530172165,-0.9342557331204954,0.9640852855328409,0.9426483208595067,0.9652382764125875,0.9195619556324567,0.894449051399663,0.9515976463396858,0.9645401958216525,0.9620610779963179,0.9591548017228873,0.9538690651555158,0.9465827713046002,0.9381986508653052,0.9312802458695892,0.9251167105819156,0.953903672788618,0.9600185009701819,0.9669198161709416,0.9719788244371254,0.9770652382313436,0.9806604715666141,0.9795906225430242,0.9278129381334436,0.9239684633213573,0.9193131101333167,0.9141668565183533,0.9090672216872535,0.9039221697860066,0.8978734832859633,0.8051363550690109,0.8138382057223443,0.8164979150318704,0.8110185056213699,0.7991817955205724,0.7834005128354331,0.7710907242318122,-0.9339260021802038,-0.9314081648851795,-0.927939447220628,-0.9234088236404833,-0.9193024609482887,-0.9162959297471509,-0.9081035441788301,0.9645897002007225,0.970041034033628,0.9756198389018346,0.981035563981449,0.9875876142176122,0.9943209892853824,1.0,0.9426097531349652,0.9423118384376917,0.9425311373573876,0.9406611890020463,0.9399408354956779,0.939392760802413,0.9371593141682948,0.9659506141166746,0.9722954782662222,0.9792923683366165,0.9843164558836621,0.9902845064812847,0.9953065355253885,0.9967633956867922,0.9193311200361848,0.9187691119989586,0.9161135674951731,0.912454044470167,0.9087989818152549,0.9050104996470161,0.9010968069170577,0.894105270297186,0.8911320171080775,0.8880261851589004,0.8859565850545871,0.8839552131895203,0.8813058401102548,0.876533783809744,0.9513235309086066,0.9490360816613715,0.947245772911912,0.9461507298168383,0.9452566783829975,0.9429725119449154,0.9377706217377014
pugang_zhishu_f1,0.9431102105572583,0.9869328700313456,0.7302868749745336,-0.9546997326897275,0.9338507911630439,0.9998685151643686,0.9291434883236229,0.9406622883079603,0.9673253033144212,0.9915443307824265,0.9286177476908011,0.9258860530251715,0.9225446078374284,0.9158410635934476,0.9091790372818118,0.9018322970875615,0.8928992837805164,0.8824314040334127,0.9434469681597275,0.9425396769906258,0.9409324095290607,0.9393922947716438,0.9390823190171597,0.9395562895347849,0.9400816820840444,0.9863846220183959,0.9805970369784314,0.9740292854028257,0.9692393422224768,0.9644657451217693,0.9599376628031971,0.9551806035695707,0.7302717657195694,0.7259821255193374,0.7201438306675565,0.7113951005730149,0.7016389747770498,0.6916733249327469,0.6814356391078655,-0.9547550354939294,-0.9535325547531353,-0.9530363506711643,-0.9531438609202332,-0.9493432711773735,-0.9439985616375323,-0.9392175543887282,0.9345930927843017,0.9364638640710382,0.936755186258716,0.9362884837527261,0.9374424010776177,0.9398613396402766,0.9426097531349652,1.0,0.9961569578448558,0.9901148399277961,0.9844516422636765,0.9796526000223579,0.9760086348622541,0.9724218924589811,0.9295049727050754,0.9302427343794942,0.9305806175990894,0.9313767274366004,0.9337692102927287,0.9373188404599488,0.9410818113676304,0.9406742210993946,0.9395873815659485,0.9381232107281924,0.9367785904370246,0.9370128593631671,0.9365920949390221,0.9349391541796965,0.9664850701216167,0.9571309227505204,0.9457926514740377,0.9374104581898308,0.9306726992984896,0.9245129513535993,0.9177283522471527,0.9911722362768202,0.9873887291628548,0.9821393049227236,0.9775056376704979,0.9740265685019359,0.9711762653049404,0.9678613944542241
pugang_zhishu_f10,0.9395602450134595,0.9902922505030949,0.7316099808399961,-0.9523038187691475,0.9286189066916092,0.9956786150448811,0.9238760006868896,0.9419210769153259,0.9724941963109968,0.9945143424584029,0.9232805115188081,0.9208399113340182,0.9173654891670361,0.9111477238351221,0.9042226534628844,0.8951349970625027,0.8845814700421227,0.8739070845263857,0.9400177109797621,0.9443218887506333,0.9434592390582208,0.9420968993401817,0.9407800343207374,0.9410994256547104,0.9415753495819075,0.9900997058347816,0.9874740432831492,0.981430717282458,0.977146192839757,0.9728359516216011,0.9686630404359052,0.9641790089074461,0.7316353720453835,0.727714476391855,0.7215881933797341,0.7129332898941844,0.7039037064195653,0.6957699002107252,0.6867345422275792,-0.9526672681993112,-0.9537974113051968,-0.9532208800676913,-0.9533875869738249,-0.9525008332230807,-0.9479148179823841,-0.9430536831598827,0.9292479994288797,0.9353069252855035,0.9373952860366093,0.9377418379344584,0.9378603570093895,0.9396569450855997,0.9423118384376917,0.9961569578448558,1.0,0.9958405361270393,0.9910516496335022,0.986277681844283,0.9823923996945194,0.9788106348728761,0.9244922858006208,0.9301450910592697,0.9312555853985556,0.9319106729676493,0.9334157241333461,0.9363617059942596,0.9400729187870419,0.942015257069177,0.9423198077136246,0.9413817663557111,0.9410642579262043,0.9404296748714743,0.9416519217244248,0.9407664190372088,0.9721224623254526,0.967242293229667,0.9574929439913322,0.9490432953855428,0.9419884968626062,0.9359192018740794,0.9298401059865853,0.9944593899397527,0.9930120083357198,0.9889404160580985,0.9843788818558394,0.980634378268868,0.9776137118182505,0.974564902138848
pugang_zhishu_f20,0.9352940720324026,0.9925028892139492,0.7335930063495204,-0.9472609913470529,0.9224766897496478,0.9893293456359881,0.9183598268440187,0.9426295799436264,0.9759524557638329,0.9959515298980767,0.9176969455324686,0.9152032567215149,0.9123026530786509,0.9058452475690578,0.8969536019126559,0.8859712794211232,0.8753564007097681,0.865476746489787,0.9358581769062486,0.9406265109312693,0.9453271839941403,0.9452715693093816,0.9441026013505812,0.9434726887165507,0.9438448456745249,0.9925251735858878,0.9918629744257583,0.9894174156303501,0.9860628838337971,0.9823870639441054,0.9787789241864983,0.9747765998832303,0.7336851232133278,0.7298296191019169,0.7241558921807552,0.7153499973623973,0.7064441073603055,0.6992557879574779,0.6922580648662786,-0.9476782348561541,-0.951471482369934,-0.9538776379546293,-0.9540413171392784,-0.9533209162498752,-0.9517998559779547,-0.9481055343935766,0.9231884678598352,0.9295916660409109,0.9362391372572362,0.9388092176526293,0.9397057333679414,0.9404943089328421,0.9425311373573876,0.9901148399277961,0.9958405361270393,1.0,0.9979364342616056,0.9941302831011318,0.9903089696560827,0.9865320378441406,0.9190304635022754,0.9247849537841566,0.9310511388268515,0.9329533923017757,0.9343184227620887,0.9363410201195614,0.939509902520804,0.9427851909018395,0.9440847281132717,0.9448691330970603,0.9453194059831833,0.9457600894270971,0.9462841268655163,0.9470916712942159,0.975810167857227,0.973664335661899,0.9693022492576404,0.9628443898909964,0.9558288169192647,0.9495550800645565,0.9437294803902941,0.9961279619650989,0.9969406644588332,0.9956201404984684,0.9924788974956144,0.9889436211785068,0.9856486847462708,0.982505434548366
pugang_zhishu_f30,0.9317915991368898,0.9918022475410156,0.7317298367294306,-0.9428865375874103,0.9170957651691704,0.9836640296747436,0.9133911969659934,0.9410916202477767,0.9767343870508232,0.9937048580871904,0.9127614499290666,0.9103100620396338,0.9071928992680749,0.9005725373283768,0.8905072307856692,0.8780949764723246,0.8669650535564767,0.8568888998957772,0.9323791630934583,0.9375179045573033,0.943287488431604,0.9458399759751568,0.9453780571222533,0.9440729106763188,0.9431941102202556,0.991909487581827,0.9924447843969734,0.9918336130528245,0.9898399939186682,0.9865508984168999,0.9831292742346931,0.9793853758775698,0.7318178721152268,0.7284727967013519,0.7224442680251795,0.7133579078325653,0.7036630330680003,0.6959585375868619,0.6899640532550082,-0.943325781565794,-0.9470953140674313,-0.9510090332827098,-0.9529147866994692,-0.9529774859854481,-0.9520050858234282,-0.9490966169141972,0.9178073292976684,0.923938981559199,0.9312358234157364,0.9366917274610619,0.9393453563807892,0.9400140259744447,0.9406611890020463,0.9844516422636765,0.9910516496335022,0.9979364342616056,1.0,0.9980034613375812,0.9944515755179539,0.9905378378136558,0.9140259640739319,0.9196461807817289,0.9267729763693417,0.9313663068765592,0.9333621140861982,0.9346379382922151,0.9365705186834626,0.9413408529261847,0.9430333420410913,0.9442438716843072,0.9450487537946868,0.9456231185302327,0.9463518253161296,0.9468393518149429,0.9766841553080801,0.9757606798991586,0.9733459437401584,0.969707503438994,0.9636465369233929,0.9567190989182898,0.9502015675444976,0.9939597696493258,0.9959823497587268,0.997027570405438,0.9958165224072464,0.9928598968947357,0.9893846974889436,0.9857106299124068
pugang_zhishu_f40,0.928090154469765,0.9905461242462772,0.72882323238,-0.9380211401089863,0.9114502527582066,0.9788595323987934,0.9080657590097282,0.9384711428029756,0.9774084743047965,0.9910671231437879,0.9073991093594976,0.9048619279224388,0.9017711940141175,0.894470455812303,0.8830287955956184,0.8695896152927436,0.8578575510308987,0.8482291619673527,0.9287215866831013,0.9344373028808594,0.940784693560396,0.9437937885664668,0.9460449235389794,0.9452418977956866,0.943706372452153,0.9907479845961712,0.9920356909127261,0.9925819620802508,0.9919336204803758,0.9899925260094397,0.9868524501159905,0.9833253132244271,0.728998905977752,0.7266156494681512,0.7212254195849274,0.7118230763941124,0.701732164208054,0.6929187463130589,0.6862599803492841,-0.9386793159182695,-0.9438657479016184,-0.9474013364555051,-0.950562044211878,-0.9525925275685161,-0.9525992646927974,-0.9499007364819473,0.9121369118612708,0.9185643872561914,0.92565977750769,0.9314980034461566,0.9371717230812939,0.9394084921553971,0.9399408354956779,0.9796526000223579,0.986277681844283,0.9941302831011318,0.9980034613375812,1.0,0.9980717943671045,0.9944778308678738,0.9087526409080229,0.9145811975866805,0.9217727424671204,0.9267076399525574,0.9315106931457366,0.9332626559810038,0.9345012361215219,0.9387710749532586,0.9413829258089381,0.9430390312598722,0.9439919507408486,0.9447916258016841,0.9455244712985703,0.946228954441304,0.9774047381574794,0.9769974934950582,0.9756445976053597,0.9733378734781477,0.9699685259704608,0.9639502981607949,0.956770467733944,0.9913271691538216,0.9935990114411536,0.9959158596045978,0.9970427943937981,0.995927693170372,0.9929897378709571,0.9892475012308785
