86344,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-02-01
86352,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3800,-50,全国,,2016-01-25
86353,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-01-25
86356,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-01-22
86357,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3850,-50,全国,,2016-01-22
86359,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3800,-,全国,,2016-01-26
86360,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-01-26
86374,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-01-28
86391,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-01-22
86419,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4050,-,全国,,2015-12-18
86424,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4050,-,全国,,2015-12-14
86428,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4050,-,全国,,2015-12-17
86456,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4050,-,全国,,2015-12-15
86495,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4050,-,全国,,2015-12-16
86518,弹簧钢,60Si2Mn,热轧,Φ6.5-12,南钢,3560,-,全国,,2016-01-21
86550,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4050,-,全国,,2015-12-10
86553,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,3900,-,全国,,2016-01-21
86554,弹簧钢,60Si2Mn,热轧,Φ13-180,南钢,3660,-,全国,,2016-01-21
86561,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4000,-,全国,,2016-01-06
86567,弹簧钢,60Si2Mn,热轧,Φ5.5-14,沙钢,4050,-,全国,,2015-12-09
